id,ImageID,PredictionString_pred
1210,dhaka2_1620,"3.0 0.8842407464981079 0.2773969769477844 0.45840635895729065 0.2961738705635071 0.4018872380256653,7.0 0.7850267291069031 0.11288430541753769 0.49015964567661285 0.021276921033859253 0.09205576777458191,0.0 0.7845369577407837 0.743612490594387 0.4548606276512146 0.04603119194507599 0.12637877464294434,11.0 0.7402237057685852 0.23087932914495468 0.43094321340322495 0.14569731056690216 0.21866197884082794,3.0 0.6749395132064819 0.7204736825078726 0.48494860529899597 0.03058033064007759 0.054324567317962646,7.0 0.5826199650764465 0.1862043086439371 0.5060918405652046 0.019470613449811935 0.10672460496425629"
1211,dhaka_night1_2124,3.0 0.7081051468849182 0.36608557775616646 0.5872727986425161 0.041726432740688324 0.06152038648724556
1212,sylhet4_41654,"0.0 0.9568580389022827 0.2972688227891922 0.015601783990859985 0.36750927567481995 0.7812416553497314,0.0 0.9216595888137817 0.09102042764425278 0.10047732293605804 0.20878846943378448 0.44065502285957336,7.0 0.9086101651191711 0.6759644001722336 0.061853498220443726 0.13792064785957336 0.562269389629364,0.0 0.815332293510437 0.0 0.01182931661605835 0.17028403282165527 0.9870249032974243,6.0 0.800061821937561 0.8448077142238617 0.23520812392234802 0.1551923155784607 0.40389132499694824,0.0 0.7871263027191162 0.7935937717556953 0.13771823048591614 0.12205468118190765 0.27110058069229126,6.0 0.6507824659347534 0.6657023280858994 0.258263036608696 0.14312389492988586 0.42469242215156555,7.0 0.5205546617507935 0.6430508475750685 0.13803552836179733 0.05997944250702858 0.20140446722507477,7.0 0.5118798613548279 0.8669935427606106 0.12399670481681824 0.10912323743104935 0.3817020058631897"
1213,sylhet4_13983,"0.0 0.9398824572563171 0.4204554110765457 0.07124465703964233 0.3473617732524872 0.7091050744056702,7.0 0.8272640705108643 0.3240007683634758 0.15468648076057434 0.10466499626636505 0.3769214153289795,6.0 0.8119344711303711 0.31497593224048615 0.29214081168174744 0.11580649018287659 0.34831440448760986,0.0 0.5406685471534729 0.727089511230588 0.15741057693958282 0.05710926279425621 0.2786230742931366"
1214,sylhet2_15871,"0.0 0.8912521004676819 0.49915258400142193 0.19311531260609627 0.039201293140649796 0.08501341193914413,7.0 0.8457120060920715 0.5554819591343403 0.11066262423992157 0.08492209762334824 0.3118593394756317,6.0 0.8439727425575256 0.5545151121914387 0.24541755765676498 0.08842112869024277 0.23992015421390533,0.0 0.7730934619903564 0.7081919461488724 0.2028389275074005 0.04115244746208191 0.07503774762153625,3.0 0.5442455410957336 0.6177085936069489 0.1386563628911972 0.07108873128890991 0.21020099520683289"
1215,chittagong_bohoddarhat1_15576,0.0 0.7545419335365295 0.2750171050429344 0.4282196834683418 0.07968731224536896 0.17606650292873383
1216,sylhet3_1003,"9.0 0.9640164375305176 0.2978130280971527 0.1074952483177185 0.23484259843826294 0.5658891201019287,0.0 0.9075378179550171 0.6632623411715031 0.1920061856508255 0.10231953114271164 0.20205941796302795,0.0 0.8546522259712219 0.5112798064947128 0.17569293081760406 0.06451883912086487 0.18337580561637878,6.0 0.8527320027351379 0.8404106721282005 0.2823225259780884 0.13270683586597443 0.290386438369751,7.0 0.8250130414962769 0.15738710574805737 0.13566888868808746 0.0512847937643528 0.24341842532157898,3.0 0.7503092885017395 0.5706687401980162 0.21296263113617897 0.043438468128442764 0.0648944303393364,7.0 0.6353119611740112 0.8492199145257473 0.17734572291374207 0.09822273999452591 0.30910372734069824,9.0 0.561047375202179 0.622747341170907 0.21382728964090347 0.03416697308421135 0.077745720744133"
1217,khulna4_25140,"7.0 0.8972832560539246 0.7948544397950172 0.012144297361373901 0.20246772468090057 0.9654212594032288,0.0 0.8875130414962769 0.5071131698787212 0.20473608374595642 0.11550245434045792 0.2995288372039795,0.0 0.8598072528839111 0.7745874747633934 0.192298524081707 0.09230799973011017 0.24415262043476105,7.0 0.6876301765441895 0.08166047371923923 0.23476509004831314 0.05121202394366264 0.24581782519817352,0.0 0.6663503050804138 0.6286727543920279 0.2541066240519285 0.027517128735780716 0.056532714515924454,0.0 0.5952187180519104 0.8510414212942123 0.009314745664596558 0.14895859360694885 0.9773151874542236,7.0 0.5315554141998291 0.0 0.25572118163108826 0.0433034710586071 0.27972686290740967"
1218,dhaka_night3_20945,3.0 0.6183736324310303 0.45712485164403915 0.6638022996485233 0.04443998634815216 0.07145815342664719
1219,mymensingh3_1827,"9.0 0.9458928108215332 0.09472127258777618 0.0 0.20542573928833008 0.5528159737586975,9.0 0.9382554292678833 0.3028706293553114 0.08892656862735748 0.05604744330048561 0.17434778809547424,9.0 0.9218271970748901 0.5808614641427994 0.032210469245910645 0.23196908831596375 0.5179697871208191,9.0 0.9000242948532104 0.3695079907774925 0.1056557297706604 0.05931682884693146 0.16022971272468567,6.0 0.8343647718429565 0.7934720069169998 0.18496161699295044 0.19283518195152283 0.29854482412338257,9.0 0.7807934284210205 0.25552622973918915 0.07187435030937195 0.056848734617233276 0.2726854681968689,7.0 0.7623639702796936 0.6912967041134834 0.04782760143280029 0.10519658029079437 0.39244207739830017,0.0 0.5257024765014648 4.6253204345703125e-05 0.040627509355545044 0.07522217929363251 0.3482775390148163,7.0 0.5186066627502441 0.7924097049981356 0.07481604069471359 0.056764986366033554 0.18552400171756744"
1220,mymensingh1_94856,"9.0 0.9398769736289978 0.7760232537984848 0.003175288438796997 0.22202232480049133 0.940656304359436,0.0 0.8628663420677185 0.0017305836081504822 0.015267938375473022 0.23983536660671234 0.9785431027412415,0.0 0.837988018989563 0.30608463659882545 0.17560632526874542 0.08603554219007492 0.2156716287136078,0.0 0.8139528632164001 0.44033442437648773 0.19186201691627502 0.08259430527687073 0.22147613763809204,0.0 0.7976678013801575 0.22214562445878983 0.15360218286514282 0.08659552037715912 0.26400113105773926,7.0 0.756098747253418 0.4595831260085106 0.20175663381814957 0.054831698536872864 0.15769211947917938,3.0 0.5965288281440735 0.3893481660634279 0.22681211680173874 0.044115450233221054 0.05942972004413605"
1221,chittagong_bohoddarhat1_4543,"0.0 0.8986968398094177 0.0 0.2608025074005127 0.25163590908050537 0.7240207195281982,0.0 0.8975957036018372 0.4333307407796383 0.5264243930578232 0.10397530347108841 0.22423389554023743,9.0 0.7803321480751038 0.23547259718179703 0.4892542064189911 0.11389313638210297 0.22559577226638794,7.0 0.7743149995803833 0.5596958268433809 0.5549871027469635 0.04357185587286949 0.1960110068321228,0.0 0.589474081993103 0.688660616055131 0.5740499012172222 0.04320443794131279 0.07273898273706436,0.0 0.566322386264801 0.737907774746418 0.5604713931679726 0.10720120370388031 0.1314949244260788"
1222,khulna7_10170,"7.0 0.9859646558761597 0.7181519865989685 0.3674622178077698 0.28031063079833984 0.6307770013809204,0.0 0.8931607604026794 0.6291411761194468 0.2665192484855652 0.050473880022764206 0.13236558437347412,0.0 0.8299162983894348 0.7262001866474748 0.29135578125715256 0.03066082112491131 0.06749208271503448,0.0 0.7388139367103577 0.7557384967803955 0.003290802240371704 0.2442615032196045 0.9900238513946533,7.0 0.7337406873703003 0.5574688073247671 0.27482490986585617 0.02927427366375923 0.13078673183918"
1223,sylhet4_3363,"0.0 0.9602708220481873 0.567632220685482 0.23255456238985062 0.07015533745288849 0.14594046771526337,0.0 0.9414240717887878 0.5081050023436546 0.25025003403425217 0.041684821248054504 0.09111697971820831,0.0 0.9390280246734619 0.4449522774666548 0.2483050748705864 0.05961799994111061 0.13270635902881622"
1224,mymensingh5_1121,"9.0 0.9343764781951904 0.4671677127480507 0.004669368267059326 0.1914335936307907 0.4911997318267822,0.0 0.9050720930099487 0.8353349901735783 0.06150452792644501 0.1225307509303093 0.21525895595550537,0.0 0.8849748969078064 0.6762957442551851 0.0697685033082962 0.05522003397345543 0.15184438228607178,0.0 0.8789973855018616 0.7479934319853783 0.10236920416355133 0.04110260307788849 0.08659064769744873"
1225,mymensingh1_143453,"0.0 0.857774019241333 0.612528445199132 0.09840747341513634 0.047751303762197495 0.10115981847047806,0.0 0.7169378995895386 0.5721209514886141 0.09544877707958221 0.04597892984747887 0.08928218483924866"
1226,sylhet4_44309,"0.0 0.957262396812439 0.3132961392402649 0.013376861810684204 0.485736608505249 0.9776639342308044,0.0 0.874995231628418 0.7420988939702511 0.13554683327674866 0.09699923545122147 0.3726062774658203,0.0 0.8517842292785645 0.8518388941884041 0.07435643672943115 0.14712296426296234 0.5539382696151733,0.0 0.7734420895576477 0.0 0.08530378341674805 0.11568710952997208 0.914696216583252,9.0 0.7100305557250977 0.08391552418470383 0.3932601511478424 0.2304716557264328 0.38145023584365845,7.0 0.7093704342842102 0.19241835735738277 0.14398566633462906 0.03922991827130318 0.15758292376995087,7.0 0.6536185145378113 0.12132545374333858 0.13078276813030243 0.03626613691449165 0.1787969172000885"
1227,dhaka1_300,"7.0 0.9205570220947266 0.3911190778017044 0.26947712898254395 0.20534637570381165 0.730522871017456,0.0 0.8567215800285339 0.6287860125303268 0.007063031196594238 0.37019386887550354 0.9903906583786011,7.0 0.5259388089179993 0.0458090677857399 0.3579561710357666 0.13696420192718506 0.613950252532959"
1228,mymensingh3_4002,"0.0 0.9249064922332764 0.6334025859832764 0.014772772789001465 0.3665587902069092 0.9526299238204956,9.0 0.9199050664901733 0.09828715026378632 0.007624596357345581 0.23374119400978088 0.5997510552406311,7.0 0.9137884378433228 0.024738576263189316 0.06063257157802582 0.07800667732954025 0.3877204954624176,9.0 0.8454866409301758 0.36284494400024414 0.04048776626586914 0.13668185472488403 0.37140458822250366,7.0 0.839803159236908 0.44802261888980865 0.0632481575012207 0.12629589438438416 0.5584263205528259,7.0 0.8267070651054382 0.4267674535512924 0.029803350567817688 0.06937161087989807 0.317093163728714,7.0 0.5535373091697693 0.31427441723644733 0.07999040931463242 0.034879591315984726 0.17079509794712067"
1229,chuadanga_sirajganj1_12060,0 0 0 0 0 0
1230,dhaka2_13980,"0.0 0.8189868330955505 0.7800620347261429 0.41519246995449066 0.13859698176383972 0.22032418847084045,7.0 0.6900820136070251 0.2976048309355974 0.5177668035030365 0.021499570459127426 0.07192450761795044,6.0 0.6730615496635437 0.2987145772203803 0.5549678131937981 0.020305635407567024 0.052946582436561584,11.0 0.6290825605392456 0.37997597083449364 0.4679844118654728 0.04087073355913162 0.09671192616224289,11.0 0.5242244005203247 0.5892792120575905 0.4606635868549347 0.06471888720989227 0.11049920320510864,3.0 0.523501455783844 0.4262274019420147 0.5071788467466831 0.02516327053308487 0.04633890837430954,6.0 0.5128841400146484 0.2964718649163842 0.5443409346044064 0.02460855059325695 0.06363112479448318"
1231,mymensingh1_119238,"0.0 0.7791841626167297 0.00083933025598526 0.16552847623825073 0.1545405089855194 0.4686087965965271,9.0 0.6734769344329834 0.21567674726247787 0.21980847418308258 0.17943347990512848 0.3331077992916107"
1232,sherpur3_116,"0.0 0.9078177213668823 0.14974606782197952 0.6698925793170929 0.08000053465366364 0.1756874918937683,9.0 0.8141646385192871 0.2460027001798153 0.781754769384861 0.120514877140522 0.17004625499248505,7.0 0.7855695486068726 0.5772073976695538 0.6388220563530922 0.042646028101444244 0.2432733029127121,7.0 0.7244027256965637 0.09671968780457973 0.6780863776803017 0.04704122617840767 0.23034481704235077,7.0 0.6280267834663391 0.7329288348555565 0.6543654054403305 0.04343242943286896 0.2719077169895172,0.0 0.625319242477417 0.0005932189524173737 0.5949939489364624 0.07464420050382614 0.4050060510635376,0.0 0.5919660925865173 0.3545014811679721 0.6715740785002708 0.02409280277788639 0.08107729256153107,7.0 0.5268567800521851 0.2838187124580145 0.6483715921640396 0.044914502650499344 0.14183303713798523"
1233,rajshahi2_2040,"8.0 0.8267832398414612 0.5410024970769882 0.26455269753932953 0.19138851761817932 0.2916995584964752,0.0 0.7658005356788635 0.35731846652925014 0.30845041386783123 0.021100807934999466 0.051794860512018204,11.0 0.7434656620025635 0.9095831252634525 0.21221508085727692 0.08890514820814133 0.2754165828227997,6.0 0.6912242770195007 0.4780862331390381 0.38714125007390976 0.08465194702148438 0.22188611328601837"
1234,chittagong_bohoddarhat2_9853,"0.0 0.9124107956886292 0.2536531686782837 0.4276348203420639 0.21613436937332153 0.45375946164131165,0.0 0.8301380276679993 0.2153746671974659 0.5205928981304169 0.06066112965345383 0.13223928213119507"
1235,dhaka2_26760,"0.0 0.9462388753890991 0.0 0.4590492248535156 0.23168513178825378 0.4456557035446167,3.0 0.8310924172401428 0.44197192043066025 0.5355433225631714 0.036835864186286926 0.052561044692993164,3.0 0.7668896913528442 0.26027243584394455 0.5575751755386591 0.04640169441699982 0.05864749476313591,3.0 0.6874064803123474 0.2276071086525917 0.5545192174613476 0.050321564078330994 0.06585625559091568,3.0 0.5108561515808105 0.23072486743330956 0.5511519908905029 0.07869655638933182 0.06962358951568604"
1236,chuadanga_sirajganj1_12900,0 0 0 0 0 0
1237,sherpur1_10469,"11.0 0.778819739818573 0.2994842305779457 0.42148999869823456 0.06426160037517548 0.1316675841808319,6.0 0.744198739528656 0.1689194068312645 0.5208329558372498 0.04806728661060333 0.13092041015625,7.0 0.6605755686759949 0.1648851092904806 0.46214134991168976 0.048245448619127274 0.14998182654380798"
1238,mymensingh4_4189,"9.0 0.7141327857971191 0.9462438374757767 0.1720445156097412 0.05375620722770691 0.23973888158798218,3.0 0.5705476999282837 0.6169250831007957 0.18283049017190933 0.15755386650562286 0.1296682506799698,7.0 0.5431067943572998 0.5824803821742535 0.2088674157857895 0.022946931421756744 0.10380032658576965"
1239,khulna4_20220,"0.0 0.9154345393180847 0.0005032122135162354 0.0035276710987091064 0.6219284534454346 0.9878270626068115,0.0 0.8715047240257263 0.7064591385424137 0.20624568313360214 0.06603126972913742 0.18315370380878448,7.0 0.8633686304092407 0.7890671566128731 0.010403364896774292 0.2107454389333725 0.9628763198852539,7.0 0.7491297125816345 0.633628761395812 0.24388505145907402 0.02087383344769478 0.08897332102060318,0.0 0.6924961805343628 0.8546317890286446 0.02394813299179077 0.14536820352077484 0.9645055532455444,0.0 0.5979864597320557 0.7860016701743007 0.24542401172220707 0.019165420904755592 0.04312608763575554"
1240,khulna4_8250,"7.0 0.9231606125831604 0.7703729495406151 0.008713632822036743 0.22879715263843536 0.9634252786636353,0.0 0.8763793706893921 0.7734264368191361 0.23958895727992058 0.03006572835147381 0.07087317854166031,9.0 0.7636943459510803 0.7223356366157532 0.23093093931674957 0.04428291320800781 0.12354126572608948,0.0 0.6599451303482056 0.839932806789875 0.009959191083908081 0.16006718575954437 0.9810768961906433,7.0 0.511275053024292 0.6627218248322606 0.23929553478956223 0.02050170861184597 0.1025586873292923"
1241,mymensingh3_5278,"9.0 0.9718543887138367 0.018853753805160522 0.011943459510803223 0.6670036911964417 0.975683331489563,9.0 0.8893647193908691 0.607753686606884 0.11136218160390854 0.08535207808017731 0.2150503545999527,7.0 0.7735167145729065 0.7918659895658493 0.05982106924057007 0.08911934494972229 0.44034481048583984,7.0 0.6332499384880066 0.6714054383337498 0.12511590123176575 0.037294261157512665 0.1751875877380371,9.0 0.5539466738700867 0.6755173951387405 0.16325251013040543 0.1052384078502655 0.200581893324852"
1242,khulna7_4440,"7.0 0.9823938608169556 0.7181678861379623 0.26123565435409546 0.28183212876319885 0.7362375259399414,0.0 0.8568843603134155 0.5200061909854412 0.10154092311859131 0.1140819564461708 0.2953967750072479,0.0 0.7977562546730042 0.7182137481868267 0.1910957768559456 0.032674409449100494 0.07064251601696014,0.0 0.6006459593772888 0.7748929858207703 0.0 0.22430920600891113 0.9908111691474915"
1243,sylhet4_11328,"11.0 0.8670818209648132 0.6020142175257206 0.09282612055540085 0.08882980793714523 0.22490806877613068,7.0 0.8245037198066711 0.5231869965791702 0.1431431621313095 0.058468788862228394 0.19646808505058289,7.0 0.8241757750511169 0.6486290097236633 0.10146775841712952 0.11100566387176514 0.5469428300857544,6.0 0.787548303604126 0.5246848482638597 0.22588489204645157 0.055742617696523666 0.1613766998052597,7.0 0.7523670196533203 0.28769126534461975 0.16152021288871765 0.15160024166107178 0.5050407648086548,7.0 0.6620916724205017 0.4722392316907644 0.17874053120613098 0.028560448437929153 0.11679238080978394,11.0 0.6216049790382385 0.0636502206325531 0.0010487884283065796 0.39078009128570557 0.4894542992115021"
